product_name,description,overall_rating,brand,main_category,sentiment
Lotus Safe Sun UV Screen MatteGel - SPF 50 PA+++,"flipkart.com: buy lotus safe sun uv screen mattegel - spf 50 pa+++ for rs. 340 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",4.3,Unknown,Beauty and Personal Care,positive
Durian Clinton/A/3 Leather 3 Seater Sofa,buy durian clinton/a/3 leather 3 seater sofa for rs.47775 online. durian clinton/a/3 leather 3 seater sofa at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,5.0,Durian,Furniture,positive
Generix Book Cover for ASUS Fonepad 7 2014 FE170CG,buy generix book cover for asus fonepad 7 2014 fe170cg only for rs. 299 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,4.8,Generix,Mobiles & Accessories,positive
Hunny Bunny Solid Girl's Jumpsuit,hunny bunny solid girl's jumpsuit - buy mint hunny bunny solid girl's jumpsuit for only rs. 1520 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.0,Unknown,Clothing,positive
"eStyle Casual, Festive Polka Print Women's Kurti","estyle casual, festive polka print women's kurti - buy green estyle casual, festive polka print women's kurti for only rs. 990 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com",4.0,Unknown,Clothing,positive
Flora Solid Women's Kurti,flora solid women's kurti - buy beige flora solid women's kurti for only rs. 999 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.5,Unknown,Clothing,positive
Catwalk Women Heels,"catwalk women heels
                         price: rs. 699
				
			
	setting the style meter whizzing at top speed, it's no surprise these 4-inch heels will do all the talking when you set foot into the hallowed halls that command elegance, allure and high-voltage glam. boasting of a glitter detail on the heel, these heels are a must-have. team these heels with a subdued evening dress.

	footwear from catwalk is characterised by swanky designs and comfort that add a classy zing to your overall attire.

	footwear care

	wipe gently with a soft cloth.
setting the style meter whizzing at top speed, it's no surprise these 4-inch heels will do all the talking when you set foot into the hallowed halls that command elegance, allure and high-voltage glam. boasting of a glitter detail on the heel, these heels are a must-have. team these heels with a subdued evening dress.

	footwear from catwalk is characterised by swanky designs and comfort that add a classy zing to your overall attire.

	footwear care

	wipe gently with a soft cloth.",2.9,Unknown,Footwear,neutral
Lotus Sun Block Cream - SPF 30 PA++,"flipkart.com: buy lotus sun block cream - spf 30 pa++ for rs. 280 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",5.0,Unknown,Beauty and Personal Care,positive
Sebamed Multi Protect Sun Spray - SPF 30 PA+,"flipkart.com: buy sebamed multi protect sun spray - spf 30 pa+ for rs. 1270 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",4.0,Unknown,Beauty and Personal Care,positive
Just Herbs Sunnil Jojoba-Grapeseed Moisturising Sun Protection Lotion - SPF 30,"flipkart.com: buy just herbs sunnil jojoba-grapeseed moisturising sun protection lotion - spf 30 for rs. 395 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",5.0,Unknown,Beauty and Personal Care,positive
Eveready 14 W LED Bulb,buy eveready 14 w led bulb for rs.420 online. eveready 14 w led bulb at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,4.0,Eveready,Kitchen & Dining,positive
MOCC New Horn Set Imported With 18 Tunes 110 dB Vehicle Horn,buy mocc new horn set imported with 18 tunes 110 db vehicle horn for rs.280 online. mocc new horn set imported with 18 tunes 110 db vehicle horn at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,3.5,MOCC,Automotive,neutral
Jovees Anjeer & Carrot Sunblock (Pack of 2) - SPF 45,"flipkart.com: buy jovees anjeer & carrot sunblock (pack of 2) - spf 45 for rs. 0.0 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",5.0,Unknown,Beauty and Personal Care,positive
TakeInCart Solid Baseball Cap,"takeincart solid baseball cap - buy black, blue takeincart solid baseball cap for only rs. 1000 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com",5.0,Unknown,Clothing,positive
Aveeno Baby Continuous Protection Lotion Sunscreen With Broad Spectrum - SPF 55 PA+,"flipkart.com: buy aveeno baby continuous protection lotion sunscreen with broad spectrum - spf 55 pa+ for rs. 1099 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",4.0,Unknown,Beauty and Personal Care,positive
Catwalk Women Heels,flipkart.com: buy catwalk women heels only for rs. 599 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,1.5,Unknown,Footwear,negative
"Estyle Casual, Festive, Wedding Printed Women's Kurti","estyle casual, festive, wedding printed women's kurti
                         price: rs. 395
				
			silk cotton kurta - 3/4th sleeve silk cotton kurta with embroidered yoke.
colour- white
silk cotton kurta - 3/4th sleeve silk cotton kurta with embroidered yoke.
colour- white",4.5,Unknown,Clothing,positive
Catwalk Women Heels,"catwalk women heels
                         price: rs. 3,495
				
			
	decked with alluring zari and stone embellishments, these heels from catwalk lend a fetching finish to every grand outfit that you wear. the construction of a 3.5 inch heel adds to the appeal. team these heels with colorful kurta and leggings.

	footwear from catwalk is characterised by swanky designs and comfort that add a classy zing to your attire.

	footwear care

	store these heels away from moisture and wipe with a dry cloth.
decked with alluring zari and stone embellishments, these heels from catwalk lend a fetching finish to every grand outfit that you wear. the construction of a 3.5 inch heel adds to the appeal. team these heels with colorful kurta and leggings.

	footwear from catwalk is characterised by swanky designs and comfort that add a classy zing to your attire.

	footwear care

	store these heels away from moisture and wipe with a dry cloth.",3.5,Unknown,Footwear,neutral
Aroma Magic Cucumber Sun Screen Lotion 2 - SPF 30 PA++,"flipkart.com: buy aroma magic cucumber sun screen lotion 2 - spf 30 pa++ for rs. 570 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",1.0,Unknown,Beauty and Personal Care,negative
Lotus Herbals Safe Sun Matte Gel - SPF 50 PA+++,"flipkart.com: buy lotus herbals safe sun matte gel - spf 50 pa+++ for rs. 289 from flipkart.com. - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",4.0,Unknown,Beauty and Personal Care,positive
"Estyle Casual, Festive, Wedding Printed Women's Kurti","estyle casual, festive, wedding printed women's kurti
                         price: rs. 395
				
			casual cotton kurta - mega sleeve cotton kurta with printed yoke enhanced with mica mirror work


color - blue
casual cotton kurta - mega sleeve cotton kurta with printed yoke enhanced with mica mirror work


color - blue",4.3,Unknown,Clothing,positive
"Camy Alloy, Metal Jewel Set","camy alloy, metal jewel set - buy camy alloy, metal jewel set only for rs. 299 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!",5.0,Camy,Jewellery,positive
